3650,Cream puff,"Cream puff, eclair, custard or cream filled, NS as to icing",10.52,0.3,4.5,10.2,2.36,0.098,59.72,6.631,1.305,14.871,24.36,41,0.036,0.84,8,71,76,137,0.4,262,0.2,0.047,0.2,0.79,2.1
3651,Cream puff,"Cream puff, eclair, custard or cream filled, not iced",12.49,0.4,4.92,12.1,2.22,0.118,60.24,5.997,1.237,12.774,21.35,35,0.042,01.03,8,75,71,165,0.45,224,0.22,0.05,0.2,0.75,1.8
3652,Cream puff,"Cream puff, eclair, custard or cream filled, iced",37.43,0.9,4.41,15.5,22.05,0.263,38.64,06.07,4.173,7.055,18.52,35,0.06,0.95,10,71,68,265,0.45,23,0.17,0.041,0.0,0.95,6.7
3653,Cream puff,"Cream puff, eclair, custard or cream filled, iced, reduced fat",41.72,1.0,3.46,8.5,33.44,0.064,46.45,2.852,2.554,1.302,7.14,50,0.101,1.0,14,99,66,262,0.36,19,0.09,0.026,0.0,0.78,6.6
3654,Cream puff,"Cream puff, no filling or icing",22.8,0.8,9.0,24.0,0.25,0.206,40.5,11.128,7.38,5.599,25.9,36,0.051,02.02,12,119,97,483,0.73,288,0.39,0.075,0.0,2.85,24.5
3655,Air filled fritter or fried puff,"Air filled fritter or fried puff, without syrup, Puerto Rican style",50.21,0.6,6.46,17.8,33.95,0.138,17.67,10.698,7.347,4.652,23.75,25,0.061,1.61,10,91,73,587,0.59,211,0.28,0.065,0.0,2.65,23.6
3656,Wheat flour fritter,"Wheat flour fritter, without syrup",19.5,0.7,7.64,20.7,0.22,0.167,30.61,18.077,11.684,9.451,41.23,28,0.069,1.88,11,107,86,230,0.69,250,0.32,0.077,0.0,3.63,31.3
3657,Sopaipilla,"Sopaipilla, without syrup or honey",40.93,1.4,5.49,18.0,0.14,0.317,30.49,8.036,5.67,4.928,19.91,96,0.08,2.64,12,89,58,898,0.37,0,0.0,0.021,0.0,1.22,10.5
3658,Sopaipilla with syrup or honey,Sopaipilla with syrup or honey,51.31,1.1,4.16,13.6,20.88,0.236,26.06,6.489,4.567,3.976,16.06,73,0.069,02.07,10,68,56,670,0.33,0,0.0,0.022,0.1,0.98,8.5
3659,Crepe,"Crepe, NS as to filling",26.37,1.2,4.56,9.7,16.25,0.1,61.21,2.934,1.796,1.741,6.95,50,0.052,0.93,10,80,111,179,0.48,91,0.26,0.069,3.8,0.92,12.8
3660,Crepe,"Crepe, chocolate filled",22.8,0.2,4.85,8.1,12.28,0.086,64.85,3.068,0.905,1.816,6.37,70,0.078,1.44,17,97,177,221,0.56,63,0.28,0.051,0.2,0.54,2.4
3661,Crepe,"Crepe, fruit filled",26.38,1.2,4.56,9.7,16.25,0.1,61.2,2.935,1.797,1.741,6.95,50,0.052,0.93,10,80,111,179,0.48,91,0.26,0.069,3.8,0.92,12.8
3662,Tamale,"Tamale, sweet",35.61,2.3,2.22,2.8,15.44,0.177,48.45,05.02,3.692,3.029,12.57,49,0.062,1.4,25,60,73,265,0.49,0,0.0,0.112,0.0,0.77,6.5
3663,Tamale,"Tamale, sweet, with fruit",30.26,2.1,1.79,2.1,14.7,0.136,58.47,3.377,2.495,2.053,8.5,37,0.071,01.07,24,47,129,179,0.37,1,0.0,0.137,1.9,0.53,4.6
3664,Strudel,"Strudel, apple",41.1,2.2,3.3,6.1,25.75,0.04,43.5,3.267,5.315,2.044,11.2,15,0.03,0.42,9,33,149,135,0.19,6,0.22,0.046,1.7,1.42,2.9
3665,Strudel,"Strudel, berry",46.11,2.5,3.46,8.3,26.95,0.168,43.44,2.72,1.905,1.211,6.27,26,0.077,1.32,11,43,82,150,0.36,60,0.06,0.052,5.4,0.99,18.3
3666,Strudel,"Strudel, cherry",43.14,1.8,4.23,7.4,27.66,0.162,41.78,2.866,5.166,1.458,10.06,30,0.199,1.98,22,64,117,136,0.51,65,0.05,0.082,1.0,0.68,6.2
3667,Strudel,"Strudel, cheese",39.9,0.7,8.0,12.4,21.12,0.155,39.03,3.728,1.681,5.285,11.69,153,0.041,1.16,19,139,179,192,0.62,129,0.34,0.071,0.6,0.68,5.1
3668,Strudel,"Strudel, peach",38.0,1.9,3.14,8.3,23.2,0.138,52.87,2.28,1.567,1.003,5.22,21,0.087,1.2,12,45,110,133,0.38,63,0.05,0.035,2.9,01.04,7.5
3669,Strudel,"Strudel, cheese and fruit",31.27,0.9,5.51,8.4,18.46,0.147,54.36,2.453,1.122,3.472,7.73,109,0.085,1.0,23,94,187,126,0.48,85,0.23,0.09,4.2,0.46,3.5
3670,Baklava,Baklava,38.58,2.1,5.62,11.5,13.14,0.247,27.09,8.143,4.704,12.569,27.23,27,0.225,1.89,25,90,134,354,0.58,150,0.04,0.111,1.3,0.83,3.7
3671,Basbousa,Basbousa,44.07,0.5,4.15,7.6,30.4,0.131,42.38,3.289,2.174,2.361,8.46,113,0.037,0.94,12,95,123,83,0.5,13,0.15,0.026,0.2,0.52,4.0
3672,Turnover or dumpling,"Turnover or dumpling, apple",43.55,1.3,3.64,11.8,15.81,0.21,33.67,7.329,5.123,4.453,18.08,8,0.061,1.64,9,41,62,324,0.26,4,0.0,0.024,0.8,1.14,9.9
3673,Turnover or dumpling,"Turnover or dumpling, berry",45.37,1.9,3.77,11.5,16.18,0.226,32.1,7.13,5.029,4.359,17.69,8,0.072,1.7,10,41,65,314,0.3,1,0.0,0.033,3.2,1.3,17.0
3674,Turnover or dumpling,"Turnover or dumpling, cherry",39.97,1.3,3.27,9.5,16.45,0.184,40.68,6.147,4.284,3.708,15.11,10,0.074,02.01,9,35,75,278,0.23,20,0.0,0.031,0.7,01.06,9.0
3675,Turnover or dumpling,"Turnover or dumpling, lemon",37.0,0.7,3.47,11.6,14.11,0.174,42.88,6.462,4.293,3.953,15.67,12,0.048,1.37,7,47,40,284,0.3,29,0.08,0.029,2.1,01.06,8.3
3676,Turnover or dumpling,"Turnover or dumpling, peach",43.34,1.6,3.95,12.7,14.94,0.214,34.9,6.701,4.711,04.09,16.61,8,0.082,1.77,11,47,84,336,0.34,8,0.0,0.023,1.2,1.32,10.0
3677,Turnover,"Turnover, guava",37.44,3.3,3.98,9.3,14.85,0.194,41.14,6.542,4.682,3.99,16.28,16,0.138,1.37,17,49,211,136,0.3,24,0.01,0.059,76.1,1.38,10.4
3678,Turnover,"Turnover, pumpkin",25.5,1.6,5.56,10.1,8.35,0.149,53.48,5.55,3.398,4.48,14.36,98,0.08,1.69,21,112,201,140,0.55,301,0.08,0.053,1.6,1.2,12.0
3679,Pastry,"Pastry, fruit-filled",54.3,4.4,4.57,9.5,25.93,0.215,20.4,8.823,5.533,3.797,19.36,30,0.257,1.73,33,86,365,8,0.8,23,0.03,0.118,0.9,1.11,31.0
3680,Pastry,"Pastry, made with bean or lotus seed paste filling, baked",67.71,2.7,6.8,16.7,36.51,0.267,20.6,1.056,1.861,0.851,4.21,19,0.098,2.21,20,85,116,88,0.6,19,0.08,0.049,0.2,0.39,5.4
3681,Pastry,"Pastry, made with bean paste and salted egg yolk filling, baked",57.1,2.2,8.38,23.4,30.56,0.247,24.45,2.878,2.268,2.335,08.03,38,0.095,2.31,18,137,115,547,0.89,81,0.34,0.097,0.2,0.76,4.6
3682,Pastry,"Pastry, Chinese, made with rice flour",45.16,1.1,2.46,6.0,19.09,0.054,45.93,1.864,2.956,0.875,06.04,20,0.09,0.39,22,48,55,8,0.44,0,0.0,0.15,0.0,0.64,0.1
3683,Pastry,"Pastry, cookie type, fried",35.42,1.0,5.79,14.6,12.84,0.251,32.77,9.273,7.027,7.617,25.24,73,0.055,1.55,12,111,120,77,0.6,111,0.33,0.068,1.0,2.22,18.9
3684,Pastry,"Pastry, Italian, with cheese",34.86,0.8,7.38,11.6,13.08,0.172,45.9,2.712,2.043,5.131,10.81,145,0.049,1.23,20,131,184,67,0.56,81,0.49,0.076,0.0,0.64,0.7
3685,Pastry,"Pastry, puff",45.7,1.5,7.4,24.5,0.75,0.323,7.4,8.828,22.228,5.502,38.5,10,0.115,2.6,16,60,62,253,0.54,0,0.0,0.019,0.0,0.55,16.3
3686,Pastry,"Pastry, puff, custard or cream filled, iced or not iced",29.89,0.8,5.86,15.9,4.7,0.195,33.6,7.051,12.86,8.191,29.78,45,0.07,1.55,13,73,90,166,0.48,102,0.12,0.033,0.1,0.55,9.8
3687,Cheese pastry puffs,Cheese pastry puffs,13.03,0.4,9.27,19.2,0.25,0.115,56.32,7.713,4.275,5.851,19.36,122,0.051,1.24,12,138,81,557,0.98,207,0.29,0.057,0.0,1.7,14.0
3688,Pastry,"Pastry, mainly flour and water, fried",59.25,3.7,7.75,21.1,15.68,0.45,12.54,6.064,6.498,4.197,18.11,145,0.101,3.5,21,194,121,693,0.52,0,0.0,0.057,0.0,1.25,19.4
3689,Empanada,"Empanada, Mexican turnover, fruit-filled",42.17,2.2,4.7,15.0,6.96,0.268,35.15,5.995,3.726,5.423,16.25,62,0.076,2.22,12,71,90,418,0.33,32,0.01,0.034,1.4,0.94,7.7
3690,Empanada,"Empanada,  Mexican turnover, pumpkin",41.7,2.1,4.57,14.1,8.78,0.249,40.36,4.637,3.305,2.894,11.63,67,0.098,2.49,17,72,119,401,0.35,240,0.0,0.037,1.2,01.04,11.1
3691,Breakfast pastry,"Breakfast pastry, NFS",47.8,1.9,5.4,14.8,27.53,0.263,27.1,10.026,2.364,4.86,18.5,46,0.065,1.77,15,89,83,445,0.54,15,0.09,0.043,3.9,0.34,5.3
3692,Danish pastry,"Danish pastry, plain or spice",44.6,1.3,7.0,17.0,19.78,0.3,24.3,12.515,2.933,5.681,22.4,71,0.1,1.96,19,107,125,414,0.72,6,0.1,0.038,0.1,0.39,9.4
3693,Danish pastry,"Danish pastry, with fruit",47.8,1.9,5.4,14.8,27.53,0.263,27.1,10.026,2.364,4.86,18.5,46,0.065,1.77,15,89,83,445,0.54,15,0.09,0.043,3.9,0.34,5.3
3694,Danish pastry,"Danish pastry, with cheese",37.2,1.0,8.0,18.9,6.95,0.19,31.4,11.313,2.575,6.794,21.9,35,0.089,1.8,15,108,98,417,0.7,35,0.2,0.04,0.1,0.35,6.9
3695,Doughnut,"Doughnut, NFS",49.52,1.8,5.52,12.5,23.51,0.336,20.62,7.567,3.601,9.852,22.86,69,0.086,2.36,16,178,113,378,0.54,4,0.08,0.041,0.6,1.63,10.3
3696,Doughnut,"Doughnut, cake type, plain",47.06,1.7,5.31,10.1,18.15,0.39,20.82,8.544,3.915,11.105,24.93,40,0.09,2.53,17,260,134,477,0.5,4,0.06,0.05,0.0,1.99,9.8
3697,Doughnut,"Doughnut, chocolate",51.95,3.7,5.2,8.4,26.05,0.293,18.48,7.542,4.491,9.276,22.44,38,0.319,2.81,46,243,207,388,0.84,3,0.04,0.045,0.0,1.77,10.0
3698,Doughnut,"Doughnut, cake type, powdered sugar",51.12,1.6,4.9,9.4,24.28,0.36,19.24,7.887,3.614,10.251,23.01,37,0.084,2.34,16,240,124,440,0.46,4,0.06,0.046,0.0,1.84,9.0
3699,Doughnut,"Doughnut, cake type, with icing",51.23,1.4,4.25,8.1,27.14,0.314,19.67,7.807,4.722,9.479,23.19,33,0.072,02.06,14,212,114,418,0.41,3,0.05,0.04,0.0,1.9,10.4
3700,Doughnut,"Doughnut, cake type, chocolate icing",50.29,1.5,4.47,8.2,26.06,0.315,20.06,8.639,3.577,9.989,23.46,34,0.112,2.31,18,224,146,418,0.46,3,0.05,0.041,0.0,1.9,7.8
3701,Doughnut,"Doughnut, chocolate, with chocolate icing",51.01,3.9,5.42,8.5,24.97,0.294,18.87,8.374,3.346,9.787,22.72,39,0.359,03.06,50,255,239,388,0.88,3,0.04,0.046,0.0,1.78,7.4
3702,Doughnut holes,Doughnut holes,49.52,1.8,5.52,12.5,23.51,0.336,20.62,7.567,3.601,9.852,22.86,69,0.086,2.36,16,178,113,378,0.54,4,0.08,0.041,0.6,1.63,10.3
3703,Churros,Churros,48.87,2.6,06.05,15.4,23.38,0.305,21.63,07.09,3.509,9.247,22.21,110,0.09,2.42,17,115,105,309,0.62,5,0.11,0.038,1.2,1.42,11.6
3704,Beignet,Beignet,53.69,1.9,5.46,14.0,31.09,0.277,19.58,6.443,3.189,8.403,20.18,90,0.079,2.12,15,104,91,281,0.54,4,0.1,0.033,1.1,1.27,10.2
3705,Doughnut,"Doughnut, yeast type",47.93,2.1,6.14,15.7,22.75,0.312,22.0,7.248,3.588,9.453,22.7,101,0.088,2.38,17,117,102,316,0.61,5,0.11,0.037,1.2,1.43,11.5
3706,Doughnut,"Doughnut, yeast type, with chocolate icing",50.98,1.9,5.13,12.7,29.74,0.252,21.0,7.602,3.316,8.668,21.68,82,0.11,2.19,18,109,121,289,0.55,4,0.09,0.031,1.0,1.46,9.2
3707,Doughnut,"Doughnut, jelly",52.33,1.9,4.94,12.6,28.44,0.25,23.55,5.799,2.871,7.563,18.16,82,0.073,1.94,15,95,92,259,0.49,4,0.09,0.034,1.1,1.14,9.3
3708,Doughnut,"Doughnut, custard-filled",42.86,1.7,5.2,12.6,21.59,0.253,31.93,6.256,2.888,7.766,18.92,91,0.074,1.92,14,102,95,287,0.52,4,0.12,0.033,1.0,1.2,9.3
3709,Doughnut,"Doughnut, custard-filled, with icing",46.25,1.6,4.52,10.6,27.61,0.213,29.44,6.716,2.778,7.392,18.7,77,0.095,1.84,16,98,112,270,0.48,4,0.1,0.029,0.8,1.26,7.8
3710,Breakfast tart,Breakfast tart,71.83,1.8,04.01,3.4,31.0,0.519,14.04,2.186,3.36,3.091,09.02,12,0.062,4.35,11,71,86,311,0.36,202,0.01,0.495,0.0,0.74,19.4
3711,Breakfast tart,"Breakfast tart, lowfat",76.8,1.5,3.99,12.9,4.87,0.285,12.04,3.338,0.878,1.393,5.99,44,0.073,3.42,44,93,66,361,0.28,285,0.0,0.38,3.8,0.53,0.4
3712,Coffee cake,"Coffee cake, crumb or quick-bread type",51.23,1.5,6.39,13.8,26.55,0.236,22.74,3.858,4.915,7.591,17.67,135,0.195,1.99,26,137,126,336,0.71,113,0.15,0.084,0.1,0.46,1.3
3713,Coffee cake,"Coffee cake, crumb or quick-bread type, with fruit",50.14,1.3,4.13,8.9,33.79,0.154,33.12,2.453,3.133,4.829,11.31,87,0.132,1.29,17,90,101,213,0.46,72,0.1,0.063,0.9,0.31,1.0
3714,Coffee cake,"Coffee cake, crumb or quick-bread type, cheese-filled",45.02,1.3,6.72,12.7,22.81,0.207,29.46,3.714,4.277,7.613,16.9,151,0.167,1.72,25,143,144,304,0.7,117,0.2,0.084,0.1,0.44,1.3
3715,Cereal or granola bar (General Mills Fiber One Chewy Bar),Cereal or granola bar (General Mills Fiber One Chewy Bar),69.82,22.5,5.0,8.9,25.0,0.688,12.04,3.522,2.334,3.397,10.0,250,0.262,0.9,190,419,447,237,1.96,0,0.0,0.963,1.2,1.47,2.6
3716,Cereal or granola bar (Kellogg's Nutri-Grain Cereal Bar),Cereal or granola bar (Kellogg's Nutri-Grain Cereal Bar),67.61,3.0,4.22,5.6,28.98,1.153,16.7,1.989,4.544,1.442,8.67,576,0.142,6.14,37,134,247,354,5.24,604,0.0,1.833,7.8,0.93,15.3
3717,Cereal or granola bar (Kellogg's Nutri-Grain Yogurt Bar),Cereal or granola bar (Kellogg's Nutri-Grain Yogurt Bar),67.61,3.0,4.22,5.6,28.98,1.153,16.7,1.989,4.544,1.442,8.67,576,0.142,6.14,37,134,247,354,5.24,604,0.0,1.833,7.8,0.93,15.3
3718,Cereal or granola bar (Kellogg's Nutri-Grain Fruit and Nut Bar),Cereal or granola bar (Kellogg's Nutri-Grain Fruit and Nut Bar),66.72,7.5,9.38,11.3,32.45,0.465,11.26,5.705,2.581,1.93,10.93,65,0.436,5.65,105,290,328,195,3.28,267,1.16,0.612,0.2,3.72,1.2
3719,Milk 'n Cereal bar,Milk 'n Cereal bar,72.05,0.4,6.47,7.7,45.97,0.615,8.69,1.186,0.239,9.114,10.98,410,0.049,5.99,21,155,254,319,0.84,188,2.0,0.819,15.4,0.42,2.5
3720,Cereal or granola bar (Kellogg's Special K bar),Cereal or granola bar (Kellogg's Special K bar),72.73,1.8,09.09,24.9,31.8,0.682,7.5,6.567,2.049,0.0,09.09,31,0.185,2.56,46,136,143,428,1.78,0,0.0,0.909,0.0,2.94,1.2
3721,Cereal or granola bar (Kashi Chewy),Cereal or granola bar (Kashi Chewy),63.42,7.7,16.67,11.3,42.31,0.135,9.23,2.558,1.228,3.227,7.69,103,0.382,1.62,321,255,429,321,1.4,17,0.16,0.095,0.4,0.81,3.6
3722,Cereal or granola bar (Kashi Crunchy),Cereal or granola bar (Kashi Crunchy),53.26,11.4,18.57,9.1,17.14,0.115,9.34,9.486,4.181,1.213,15.71,0,0.506,3.39,107,271,415,293,1.6,2,0.0,0.063,0.0,7.14,2.7
3723,Cereal or granola bar (KIND Fruit and Nut Bar),Cereal or granola bar (KIND Fruit and Nut Bar),44.3,6.6,13.69,6.2,22.56,0.188,7.86,19.004,7.487,3.834,31.89,115,0.943,03.09,167,315,460,45,2.66,0,0.0,0.18,0.1,10.2,7.7
3724,Cereal or granola bar (General Mills Nature Valley Chewy Trail Mix),Cereal or granola bar (General Mills Nature Valley Chewy Trail Mix),72.27,3.8,5.71,10.5,42.86,0.64,9.3,4.585,4.028,1.435,11.43,116,0.226,8.71,63,168,189,185,1.35,302,0.0,0.52,0.1,2.66,7.5
3725,Cereal or granola bar,"Cereal or granola bar, with yogurt coating (General Mills Nature Valley Chewy Granola Bar)",74.29,4.4,5.71,12.3,40.0,0.905,7.18,6.372,3.476,1.372,11.43,286,0.173,01.03,62,191,168,271,1.58,475,0.01,0.708,0.0,1.7,6.9
3726,Cereal or granola bar (General Mills Nature Valley Sweet and Salty Granola Bar),Cereal or granola bar (General Mills Nature Valley Sweet and Salty Granola Bar),61.14,2.9,9.14,10.0,33.14,0.357,3.7,9.083,5.141,6.857,22.86,57,0.339,1.44,102,272,390,414,1.77,142,0.25,0.32,0.3,6.89,11.7
3727,Cereal or granola bar (General Mills Nature Valley Crunchy Granola Bar),Cereal or granola bar (General Mills Nature Valley Crunchy Granola Bar),64.4,5.3,10.1,16.2,28.57,0.264,3.9,4.38,12.05,2.37,19.8,61,0.392,2.95,97,277,336,294,02.03,2,0.0,0.085,0.9,02.09,14.6
3728,Cereal or granola bar (Quaker Chewy Granola Bar),Cereal or granola bar (Quaker Chewy Granola Bar),70.2,3.8,5.65,11.1,28.92,0.169,6.45,6.967,1.576,6.061,16.57,41,0.273,2.19,64,176,237,291,1.3,0,0.0,0.066,0.0,0.31,16.4
3729,Cereal or granola bar (Quaker Chewy 90 Calorie Granola Bar),Cereal or granola bar (Quaker Chewy 90 Calorie Granola Bar),79.17,4.2,4.17,10.1,29.17,0.189,6.23,2.945,1.929,2.083,8.33,333,0.307,1.5,71,152,224,313,1.23,3,0.03,0.122,0.5,2.23,2.8
3730,Cereal or granola bar (Quaker Chewy 25% Less Sugar Granola Bar),Cereal or granola bar (Quaker Chewy 25% Less Sugar Granola Bar),69.4,3.1,5.55,5.7,20.8,0.19,11.65,5.303,1.44,5.008,12.5,417,0.163,02.03,48,159,199,312,1.34,0,0.09,0.089,0.1,1.52,2.3
3731,Cereal or granola bar (Quaker Chewy Dipps Granola Bar),Cereal or granola bar (Quaker Chewy Dipps Granola Bar),64.96,3.2,7.52,14.6,37.61,0.132,5.56,3.499,7.051,8.693,20.42,65,0.217,1.16,55,162,231,269,1.2,4,0.06,0.115,0.3,4.19,2.0
3732,Cereal or granola bar (Quaker Granola Bites),Cereal or granola bar (Quaker Granola Bites),66.27,5.7,7.17,20.0,30.0,0.199,7.88,3.194,2.546,9.888,17.5,41,0.247,1.56,69,216,285,167,1.92,2,0.07,0.143,0.2,2.51,9.1
3733,Snack bar,"Snack bar, oatmeal",75.47,4.6,6.67,16.0,31.54,0.5,9.86,1.531,2.559,1.299,6.67,333,0.173,6.0,69,167,238,367,1.42,236,0.08,0.667,0.9,2.25,6.9
3734,Cereal or Granola bar,"Cereal or Granola bar, NFS",64.4,5.3,10.1,16.2,28.57,0.264,3.9,4.38,12.05,2.37,19.8,61,0.392,2.95,97,277,336,294,02.03,2,0.0,0.085,0.9,02.09,14.6
3735,Cereal or granola bar,"Cereal or granola bar, lowfat, NFS",79.17,4.2,4.17,10.1,29.17,0.189,6.23,2.945,1.929,2.083,8.33,333,0.307,1.5,71,152,224,313,1.23,3,0.03,0.122,0.5,2.23,2.8
3736,Cereal or granola bar,"Cereal or granola bar, nonfat",77.6,7.4,5.9,8.3,45.24,0.03,13.7,0.24,0.35,0.2,0.9,3,0.234,4.0,50,122,220,16,1.42,1,0.18,1.59,1.7,0.22,1.3
3737,Cereal or granola bar,"Cereal or granola bar, reduced sugar, NFS",69.4,3.1,5.55,5.7,20.8,0.19,11.65,5.303,1.44,5.008,12.5,417,0.163,02.03,48,159,199,312,1.34,0,0.09,0.089,0.1,1.52,2.3
3738,Cereal or granola bar,"Cereal or granola bar, fruit and nut",44.3,6.6,13.69,6.2,22.56,0.188,7.86,19.004,7.487,3.834,31.89,115,0.943,03.09,167,315,460,45,2.66,0,0.0,0.18,0.1,10.2,7.7
3739,Cereal or granola bar,"Cereal or granola bar, peanuts , oats, sugar, wheat germ",64.4,5.3,10.1,16.2,28.57,0.264,3.9,4.38,12.05,2.37,19.8,61,0.392,2.95,97,277,336,294,02.03,2,0.0,0.085,0.9,02.09,14.6
3740,Cereal or granola bar,"Cereal or granola bar, chocolate coated, NFS",64.96,3.2,7.52,14.6,37.61,0.132,5.56,3.499,7.051,8.693,20.42,65,0.217,1.16,55,162,231,269,1.2,4,0.06,0.115,0.3,4.19,2.0
3741,Cereal or granola bar,"Cereal or granola bar, with coconut, chocolate coated",55.2,6.2,5.2,16.4,34.27,0.14,6.1,4.97,3.1,22.72,32.2,42,0.319,1.75,56,154,254,152,1.17,0,0.07,0.12,0.5,0.3,1.4
3742,Cereal or granola bar with nuts,"Cereal or granola bar with nuts, chocolate coated",54.1,3.8,9.6,15.7,23.63,0.1,3.2,6.561,1.906,17.065,31.2,108,0.323,1.45,67,227,339,193,1.47,8,0.46,0.11,0.6,4.59,5.7
3743,Cereal or granola bar,"Cereal or granola bar, oats, nuts, coated with non-chocolate coating",60.13,4.3,8.6,6.5,34.0,0.102,8.74,9.491,3.643,5.668,20.0,136,0.337,1.49,95,192,320,486,1.41,5,0.14,0.072,0.2,7.6,1.5
3744,Cereal or granola bar,"Cereal or granola bar, coated with non-chocolate coating",53.4,2.8,10.2,13.1,23.74,0.1,3.2,6.54,1.9,17.01,31.1,108,0.323,1.45,67,227,339,193,1.47,5,0.0,0.106,0.6,4.17,13.2
3745,Cereal or granola bar,"Cereal or granola bar, high fiber, coated with non-chocolate yogurt coating",69.82,22.5,5.0,8.9,25.0,0.688,12.04,3.522,2.334,3.397,10.0,250,0.262,0.9,190,419,447,237,1.96,0,0.0,0.963,1.2,1.47,2.6
3746,Cereal or granola bar,"Cereal or granola bar, with rice cereal",80.5,0.0,3.4,11.0,19.36,0.7,5.9,2.5,5.1,1.4,9.0,3,0.1,2.2,13,42,39,351,0.5,270,0.0,0.9,0.0,0.0,0.0
3747,Breakfast bar,"Breakfast bar, NFS",72.8,2.1,4.4,15.0,35.1,1.0,14.5,5.0,0.9,1.5,7.5,41,0.1,4.86,27,103,197,337,4.1,608,0.0,1.4,0.0,0.76,13.8
3748,Breakfast bar,"Breakfast bar, date, with yogurt coating",70.9,4.6,3.7,3.3,46.36,0.158,16.5,3.003,2.772,1.123,7.3,64,0.147,2.9,27,62,207,350,0.39,9,0.09,0.075,0.3,0.65,5.8
3749,Breakfast bar,"Breakfast bar, cereal crust with fruit filling, lowfat",72.8,2.1,4.4,15.0,35.1,1.0,14.5,5.0,0.9,1.5,7.5,41,0.1,4.86,27,103,197,337,4.1,608,0.0,1.4,0.0,0.76,13.8
3750,Nutrition bar (Balance Original Bar),Nutrition bar (Balance Original Bar),48.73,3.1,28.0,23.3,34.89,1.628,7.76,8.115,1.969,1.149,12.0,543,0.771,10.9,119,465,678,253,3.52,1496,1.24,0.89,11.2,5.84,1.3
3751,Nutrition bar (Clif Bar),Nutrition bar (Clif Bar),65.44,7.4,14.71,20.6,31.62,0.551,11.0,1.093,2.182,1.471,5.88,368,0.441,6.62,147,294,412,195,4.41,1,1.32,0.588,88.2,0.24,36.8
3752,Nutrition bar (Clif Kids Organic Zbar),Nutrition bar (Clif Kids Organic Zbar),74.72,8.3,5.55,14.8,30.56,0.411,7.74,2.447,3.319,2.721,9.72,444,0.187,2.7,82,244,333,375,1.15,0,0.0,0.073,39.1,0.98,8.7
3753,Nutrition bar (PowerBar),Nutrition bar (PowerBar),69.63,5.7,14.15,7.8,30.07,08.06,9.83,01.05,0.589,1.32,3.11,504,1.43,11.7,248,614,362,308,9.96,0,5.6,2.2,92.3,8.28,1.1
3754,Nutrition bar (Slim Fast Original Meal Bar),Nutrition bar (Slim Fast Original Meal Bar),60.21,5.1,16.19,46.7,25.0,1.7,10.87,2.428,1.132,5.36,8.92,668,0.284,4.98,250,673,289,253,5.73,940,7.9,2.1,96.6,6.0,129.3
3755,Nutrition bar (Snickers Marathon Protein Bar),Nutrition bar (Snickers Marathon Protein Bar),50.5,12.5,25.0,3.9,28.75,1.875,9.0,2.645,2.892,6.25,12.5,625,0.977,10.13,175,375,188,238,6.56,652,7.5,2.5,75.0,16.88,10.4
3756,Nutrition bar (South Beach Living Meal Bar),Nutrition bar (South Beach Living Meal Bar),60.21,5.1,16.19,46.7,25.0,1.7,10.87,2.428,1.132,5.36,8.92,668,0.284,4.98,250,673,289,253,5.73,940,7.9,2.1,96.6,6.0,129.3
3757,Nutrition bar (South Beach Living High Protein Bar),Nutrition bar (South Beach Living High Protein Bar),38.4,7.3,30.34,9.0,15.17,0.176,12.16,4.29,5.326,3.384,15.17,322,0.846,5.4,71,445,793,436,2.39,391,0.61,0.226,27.9,4.61,350.6
3758,Nutrition bar (Tiger's Milk),Nutrition bar (Tiger's Milk),56.46,2.3,16.8,5.9,36.4,1.47,10.28,7.907,3.678,2.073,14.29,429,0.269,10.28,336,560,294,168,1.44,1,4.2,1.68,16.8,2.48,4.6
3759,Nutrition bar (Zone Perfect Classic Crunch),Nutrition bar (Zone Perfect Classic Crunch),45.0,2.0,30.0,3.9,27.0,0.75,7.0,3.828,4.804,4.499,14.0,200,0.774,3.6,80,300,250,444,7.5,1050,4.2,2.0,120.0,24.0,1.6
3760,Nutrition bar or meal replacement bar,"Nutrition bar or meal replacement bar, NFS",45.0,2.0,30.0,3.9,27.0,0.75,7.0,3.828,4.804,4.499,14.0,200,0.774,3.6,80,300,250,444,7.5,1050,4.2,2.0,120.0,24.0,1.6
3761,Cereal bar with fruit filling,"Cereal bar with fruit filling, baby food",68.63,1.7,5.43,14.1,42.0,0.921,14.0,3.107,1.541,0.453,5.3,1053,0.082,13.16,19,247,180,157,0.59,14,0.19,1.105,2.4,0.9,4.1
3762,Cookie,"Cookie, fruit, baby food",73.7,3.4,6.8,20.5,24.2,0.44,5.7,4.865,4.334,2.7,12.6,83,0.04,2.9,30,189,425,9,0.8,117,0.22,0.21,1.5,1.48,3.2
3763,Cookie,"Cookie, baby food",67.1,0.2,11.8,17.2,24.2,1.459,5.9,5.99,2.878,2.352,13.2,101,0.074,4.18,49,179,501,300,1.1,6,0.46,5.899,7.0,0.46,1.1
3764,Cookie,"Cookie, teething, baby",76.4,1.4,10.7,23.5,12.65,0.233,6.4,1.702,0.998,1.206,4.2,263,0.142,3.55,35,164,323,285,0.93,28,0.07,0.111,9.1,1.1,0.5
3765,Cookie,"Cookie, rice, baby",83.21,0.0,12.5,8.0,12.5,0.174,2.42,0.224,0.255,0.238,0.87,0,0.156,0.0,47,127,504,313,0.65,0,0.0,0.571,0.0,0.17,0.0
